order_date,delivery_date,customer_age,customer_gender,location,delivery_type,product_category,sub_category,product,unit_price,shipping_fee,order_quantity,sale_price,status,reason,rating
2020-04-11,2020-04-16,25,M,Upper West,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,9.0,8,795.0,Returned,Onsite -Description mismatch,3
2020-04-11,2020-04-24,29,M,Ashanti,Shipped from Abroad,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,20.0,6,385.0,Returned,Not Added,3
2020-04-11,2020-04-27,21,M,Ashanti,Shipped from Abroad,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,11.0,5,50.0,Returned,Onsite -Description mismatch,3
2020-04-11,2020-04-23,19,M,Western,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,11.0,8,17.0,Returned,Onsite -Description mismatch,1
2020-04-11,2020-05-01,21,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,4.0,6,446.4,Returned,Delivery-Wrong item,2
2020-04-11,2020-04-13,30,M,Greater Accra,Express,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,15.0,9,52.0,Returned,Delivey - Missing item/part,1
2020-04-10,2020-04-28,21,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,17.0,8,27.0,Returned,Delivey - Missing item/part,1
2020-04-10,2020-04-24,25,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,6.0,6,52.0,Returned,Onsite -Description mismatch,1
2020-04-09,2020-04-17,19,M,Ahafo,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,13.0,8,115.0,Returned,Onsite -Description mismatch,2
2020-04-09,2020-04-20,25,M,North East,Standard Delivery,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,4.0,7,385.0,Returned,Product - Not fitting expectation,3
2020-04-09,2020-04-27,28,M,Ashanti,Shipped from Abroad,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,19.0,5,75.0,Returned,Not Added,2
2020-04-08,2020-04-23,30,M,Weija,Shipped from Abroad,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,15.0,1,27.0,Returned,Onsite -Description mismatch,1
2020-04-07,2020-04-24,28,M,Upper West,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,19.0,7,55.0,Returned,Delivery-Wrong item,3
2020-04-07,2020-04-26,29,M,Ashanti,Shipped from Abroad,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,4.0,1,100.0,Returned,Quality-Defective item,1
2020-04-07,2020-04-27,28,M,Greater Accra,Shipped from Abroad,Home and Office,Kitchen and dinning,Potluck Lunch Box - Brown,  220.00 ,13.0,9,220.0,Returned,Not Added,2
2020-04-06,2020-04-11,30,M,Western,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,13.0,2,17.0,Returned,Product - Not fitting expectation,3
2020-04-06,2020-04-19,27,M,Weija,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Optimum Nutrition Creatine Sports - 5000mg per Daily Serve Powder,  115.00 ,16.0,1,115.0,Returned,Product - Not fitting expectation,2
2020-04-06,2020-04-10,27,M,Volta,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,20.0,10,42.0,Returned,Quality-Defective item,3
2020-04-05,2020-04-19,19,M,Western,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Portable Blood Pressure Monitor - White,  102.00 ,19.0,5,102.0,Returned,Product - Not fitting expectation,1
2020-04-02,2020-04-16,21,M,Western,Standard Delivery,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,18.0,9,49.0,Returned,Delivery-Wrong item,3
2020-04-02,2020-04-07,26,M,Greater Accra,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,11.0,3,175.0,Returned,Delivey - Missing item/part,1
2020-04-02,2020-04-11,24,M,Weija,Standard Delivery,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,16.0,5,100.0,Returned,Delivery-Wrong item,2
2020-04-02,2020-04-04,26,M,Western,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,7.0,7,795.0,Returned,Delivey - Missing item/part,3
2020-04-02,2020-04-05,29,M,Ashanti,Express,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,18.0,7,129.0,Returned,Delivery-Wrong item,1
2020-04-01,2020-04-19,23,M,Ashanti,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,13.0,9,55.0,Returned,Delivery-Wrong item,2
2020-03-31,2020-04-13,28,M,Western,Standard Delivery,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,14.0,7,50.0,Returned,Delivey - Missing item/part,1
2020-03-31,2020-04-10,29,M,Greater Accra,Shipped from Abroad,Fashion,Girl's fashion,Trust Leather Buckle Shoes - Black,  70.00 ,12.0,2,70.0,Returned,Delivery-Wrong item,3
2020-03-30,2020-04-09,28,M,Greater Accra,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,4.0,4,28.0,Returned,Onsite -Description mismatch,3
2020-03-30,2020-04-14,23,M,Ashanti,Shipped from Abroad,Home and Office,Kitchen and dinning,Heat Resistant Glass Storage Bowl - 15 Pieces Multicolour,  100.00 ,11.0,1,100.0,Returned,Delivery-Wrong item,3
2020-03-29,2020-04-14,28,M,Western,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,10.0,5,28.0,Returned,Onsite -Description mismatch,2
2020-03-29,2020-04-08,26,M,Western,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,9.0,9,135.0,Returned,Onsite -Description mismatch,1
2020-03-28,2020-04-12,28,M,Ashanti,Shipped from Abroad,Phones and Tablet,Mobile accessories,B5 HiFi 5.0 Ture Wireless Headsets Auto Pair Touch - Black,  52.00 ,16.0,1,52.0,Returned,Quality-Defective item,2
2020-03-27,2020-03-29,23,M,Greater Accra,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,5.0,9,120.0,Returned,Onsite -Description mismatch,3
2020-03-27,2020-04-11,20,M,Greater Accra,Standard Delivery,Health and beauty,Medical supplies and Equipment,Muscle Stimulators - Abdominal Muscle Trainer Set - Fitness,  55.00 ,17.0,2,55.0,Returned,Product - Not fitting expectation,3
2020-03-27,2020-04-09,22,M,Weija,Standard Delivery,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,3.0,3,50.0,Returned,Delivey - Missing item/part,3
2020-03-27,2020-03-30,29,M,Greater Accra,Express,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,14.0,8,385.0,Returned,Delivery-Wrong item,2
2020-03-27,2020-03-29,27,M,Western,Express,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,15.0,6,55.0,Returned,Product - Not fitting expectation,3
2020-03-26,2020-04-03,28,M,Western,Standard Delivery,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,7.0,4,129.0,Returned,Product - Not fitting expectation,2
2020-03-26,2020-04-10,21,M,Upper East,Shipped from Abroad,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,20.0,9,75.0,Returned,Quality-Defective item,3
2020-03-25,2020-03-29,26,M,Ashanti,Express,Fashion,Girl's fashion,Fashion Girl's Dress Kids Children Newborn Baby Dinner Party Princess Dress Ball Gown,  125.00 ,10.0,7,125.0,Returned,Delivey - Missing item/part,1
2020-03-25,2020-03-27,21,M,Western,Express,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,17.0,2,100.0,Returned,Product - Not fitting expectation,1
2020-03-25,2020-04-04,22,M,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,19.0,1,42.0,Returned,Delivery-Wrong item,1
2020-03-24,2020-04-04,25,M,Greater Accra,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,5.0,7,17.0,Returned,Delivey - Missing item/part,1
2020-03-24,2020-04-07,29,M,Greater Accra,Standard Delivery,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,11.0,5,97.75,Returned,Onsite -Description mismatch,1
2020-03-24,2020-04-13,25,M,Ashanti,Shipped from Abroad,Fashion,Men's fashion,100%Cotton 4 Piece Short Sleeve T-Shirts - Multicolour,  80.00 ,16.0,8,80.0,Returned,Onsite -Description mismatch,2
2020-03-23,2020-04-12,23,M,Greater Accra,Shipped from Abroad,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,3.0,5,129.0,Returned,Delivery-Wrong item,2
2020-03-21,2020-03-25,24,M,Western,Express,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,5.0,4,175.0,Returned,Quality-Defective item,2
2020-03-21,2020-04-05,22,M,Greater Accra,Shipped from Abroad,Phones and Tablet,Mobile phones,Infinix Smart HD X612 (2021) - 32GB HDD - 2GB RAM - Black,  446.40 ,19.0,10,446.4,Returned,Quality-Defective item,3
2020-03-20,2020-04-07,29,M,Oyarifa,Shipped from Abroad,Electronics,Home Audio,Triple Power C20 Super Bass USB Bluetooth Subwoofer - Brown + free S530 V4.0 Bluetooth Headset - Black,  97.75 ,13.0,3,97.75,Returned,Product - Not fitting expectation,3
2020-03-20,2020-03-25,22,M,Savannah,Express,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,11.0,2,385.0,Returned,Quality-Defective item,2
2020-03-20,2020-03-25,29,M,Western,Express,Phones and Tablet,Mobile accessories,M4 Smart Bracelet Sports Pedometer Watch,  27.00 ,9.0,5,27.0,Returned,Product - Not fitting expectation,1
2020-03-20,2020-03-24,26,M,Upper West,Express,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,11.0,1,100.0,Returned,Quality-Defective item,3
2020-03-20,2020-04-06,19,M,Volta,Shipped from Abroad,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,16.0,7,120.0,Returned,Delivey - Missing item/part,3
2020-03-20,2020-03-25,21,M,Greater Accra,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,4.0,4,42.0,Returned,Product - Not fitting expectation,2
2020-03-19,2020-03-31,27,M,Western,Standard Delivery,Home and Office,Home and Furniture,8 Cubes Plastic Wardrobe - Blue/White,  175.00 ,11.0,8,175.0,Returned,Delivey - Missing item/part,2
2020-03-19,2020-03-21,26,M,Greater Accra,Express,Home and Office,Kitchen and dinning,Plastic Storage Bowl - 17 Pieces Green,  70.00 ,18.0,7,70.0,Returned,Delivey - Missing item/part,3
2020-03-18,2020-03-22,24,M,Ashanti,Express,Fashion,Women's fashion,Yazole Leather Wrist Watch - Black,  16.00 ,18.0,3,16.0,Returned,Delivey - Missing item/part,3
2020-03-17,2020-03-19,30,M,Ashanti,Express,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,8.0,7,385.0,Returned,Product - Not fitting expectation,2
2020-03-17,2020-03-30,21,M,Prampram,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,19.0,10,17.0,Returned,Delivery-Wrong item,2
2020-03-17,2020-04-03,22,M,Greater Accra,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,16.0,5,42.0,Returned,Delivey - Missing item/part,2
2020-03-17,2020-03-20,25,M,Greater Accra,Express,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,8.0,2,42.0,Returned,Delivery-Wrong item,2
2020-03-17,2020-03-21,23,M,Greater Accra,Express,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,17.0,8,49.0,Returned,Delivey - Missing item/part,3
2020-03-16,2020-03-25,26,M,Upper West,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,11.0,1,55.0,Returned,Delivey - Missing item/part,2
2020-03-16,2020-03-18,29,M,Upper East,Express,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",5.0,3,2720.0,Returned,Delivery-Wrong item,2
2020-03-16,2020-03-28,26,M,Greater Accra,Standard Delivery,Phones and Tablet,Tablets,10.1'' Business Tablet with MT6582 Quad-Core Processor,  368.00 ,15.0,10,368.0,Returned,Quality-Defective item,1
2020-03-15,2020-04-02,19,M,Upper East,Shipped from Abroad,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,9.0,6,156.0,Returned,Quality-Defective item,2
2020-03-15,2020-04-03,24,M,Western,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Radiance Oil Control Toner - 100ml,  17.00 ,6.0,6,17.0,Returned,Delivery-Wrong item,2
2020-03-15,2020-03-20,25,M,Ashanti,Standard Delivery,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,11.0,9,49.0,Returned,Quality-Defective item,1
2020-03-14,2020-03-16,24,M,Eastern,Express,Phones and Tablet,Tablets,"Amazon Fire HD 8 Kids Tablet 32GB HDD - 2GB RAM - 8"" Blue",  795.00 ,15.0,7,795.0,Returned,Quality-Defective item,2
2020-03-14,2020-03-21,20,M,Greater Accra,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,12.0,7,35.0,Returned,Product - Not fitting expectation,2
2020-03-13,2020-03-18,30,M,Greater Accra,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,3.0,2,120.0,Returned,Delivey - Missing item/part,2
2020-03-13,2020-03-19,28,M,Upper West,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,12.0,8,15.0,Returned,Product - Not fitting expectation,1
2020-03-13,2020-04-02,22,M,Greater Accra,Shipped from Abroad,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,6.0,1,135.0,Returned,Onsite -Description mismatch,1
2020-03-12,2020-03-21,29,M,Western,Standard Delivery,Health and beauty,Fragrances,Avon Soft Musk Eau de Toilette Spray - 50ml,  75.00 ,7.0,4,75.0,Returned,Delivery-Wrong item,1
2020-03-12,2020-03-17,20,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Aichun Beauty Eight Pack Essential Oil - 30ml,  35.00 ,8.0,5,35.0,Returned,Delivery-Wrong item,1
2020-03-12,2020-03-17,29,M,Oyarifa,Express,Fashion,Men's fashion,Yazole Analog Quartz Wrist Watch - Black,  19.00 ,14.0,10,19.0,Returned,Quality-Defective item,2
2020-03-12,2020-03-26,27,M,Ashanti,Shipped from Abroad,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,15.0,4,42.0,Returned,Not Added,1
2020-03-11,2020-03-26,19,M,Western,Standard Delivery,Home and Office,Home and Furniture,Lindy 12 Cubes Wardrobe 8 Doors - Brown,  100.00 ,10.0,5,100.0,Returned,Product - Not fitting expectation,3
2020-03-10,2020-03-24,29,M,Western,Standard Delivery,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,5.0,10,135.0,Returned,Delivery-Wrong item,2
2020-03-09,2020-03-22,27,M,Prampram,Standard Delivery,Fashion,Men's fashion,Sports Pants - Black,  50.00 ,8.0,2,50.0,Returned,Delivey - Missing item/part,1
2020-03-08,2020-03-28,19,M,Western,Shipped from Abroad,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,9.0,3,17.0,Returned,Delivey - Missing item/part,2
2020-03-08,2020-03-23,25,M,Ashanti,Standard Delivery,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,5.0,7,385.0,Returned,Onsite -Description mismatch,3
2020-03-07,2020-03-23,30,M,Upper West,Shipped from Abroad,Fashion,Women's fashion,Fashion 4-Piece Leather HandBag Set - Black,  49.00 ,12.0,3,49.0,Returned,Delivey - Missing item/part,3
2020-03-07,2020-03-25,22,M,Kitase,Shipped from Abroad,Electronics,Home Audio,6030 3.1 Bluetooth Home Theatre With Remote Control - Black + Free Smartwatch,  385.00 ,17.0,5,385.0,Returned,Quality-Defective item,3
2020-03-07,2020-03-19,25,M,Upper West,Shipped from Abroad,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,18.0,6,15.0,Returned,Product - Not fitting expectation,3
2020-03-06,2020-03-21,29,M,Western,Standard Delivery,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,12.0,3,19.0,Returned,Quality-Defective item,3
2020-03-05,2020-03-10,30,M,Ashanti,Express,Health and beauty,Medical supplies and Equipment,voice blood Pressure Monitor Digital BP Pulse Health Vascular Heartbeat Test,  129.00 ,5.0,9,129.0,Returned,Quality-Defective item,3
2020-03-05,2020-03-22,20,M,Volta,Shipped from Abroad,Phones and Tablet,Mobile phones,Samsung A3 Core Dual SIM - 16GB HDD - 1GB RAM - Blue,  387.00 ,10.0,4,387.0,Returned,Onsite -Description mismatch,3
2020-03-04,2020-03-08,19,M,Western,Express,Fashion,Boy's fashion,Boys Sneakers Casual Kids Sports Shoes-Gold,  120.00 ,15.0,7,120.0,Returned,Onsite -Description mismatch,2
2020-03-04,2020-03-16,28,M,Western,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,7.0,2,55.0,Returned,Onsite -Description mismatch,3
2020-03-04,2020-03-09,20,M,Western,Standard Delivery,Health and beauty,Beauty and personal care,L A Girl Pro Coverage HD Illuminating Liquid Foundation - Coffee,  42.00 ,3.0,4,42.0,Returned,Delivery-Wrong item,1
2020-03-03,2020-03-05,26,M,Weija,Express,Fashion,Women's fashion,Leather Vintage Bracelet Watch - Black,  19.00 ,17.0,2,19.0,Returned,Quality-Defective item,3
2020-03-02,2020-03-16,19,M,Western,Shipped from Abroad,Electronics,Digital Cameras,Canon EOS 600D 18MP CMOS DSLR Camera - Black,"  2,720.00 ",5.0,3,2720.0,Returned,Onsite -Description mismatch,2
2020-03-02,2020-03-15,26,M,Weija,Standard Delivery,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,19.0,6,17.0,Returned,Delivey - Missing item/part,1
2020-03-01,2020-03-09,20,M,Western,Standard Delivery,Health and beauty,Vitamins & Dietary Supplements,Vida Divina TeDivina (Detox Tea Formula) - 1 Tea Bag,  55.00 ,4.0,6,55.0,Returned,Onsite -Description mismatch,3
2020-03-01,2020-03-14,28,M,Greater Accra,Standard Delivery,Fashion,Girl's fashion,Fashion Girls' Patent Leather Stitching Shoes - Black,  156.00 ,9.0,2,156.0,Returned,Quality-Defective item,2
2020-02-28,2020-03-09,27,M,Greater Accra,Standard Delivery,Fashion,Men's fashion,Slip On Leather Sneakers - Black,  35.00 ,7.0,2,35.0,Returned,Quality-Defective item,1
2020-02-27,2020-03-03,30,M,Ashanti,Express,Health and beauty,Vitamins & Dietary Supplements,Hemani Ultra Slim Tea - 10 Bags,  15.00 ,17.0,9,15.0,Returned,Onsite -Description mismatch,3
2020-02-27,2020-03-02,26,M,Upper West,Express,Home and Office,Tools and Home Improvement,Maze Batik Designed 3D Wallpaper - 10M - White/Black,  135.00 ,14.0,3,135.0,Returned,Quality-Defective item,1
2020-02-27,2020-03-01,20,M,Greater Accra,Express,Health and beauty,Vitamins & Dietary Supplements,Cq Amaigrissant Slimming Tea - 20 Tea Bags,  28.00 ,10.0,7,28.0,Returned,Delivey - Missing item/part,1
2020-02-26,2020-02-29,24,M,Ashanti,Express,Health and beauty,Beauty and personal care,Clere Avocado Milk Body Lotion With Vitamins E+A - 400ml,  17.00 ,19.0,4,17.0,Returned,Onsite -Description mismatch,3
